#quick,cg_local
16384
10052,75
10053,26
10054,82
10055,80
10056,94
10057,91
10058,129
10059,123
10060,96
10061,87
10062,131
10063,124
10064,55
10065,16
10066,57
10067,95
10068,76
10069,27
10070,22
10071,103
10072,91
10073,95
10074,123
10075,130
10076,87
10077,105
10078,124
10079,139
10080,97
10081,107
10082,107
10083,114
10084,112
10085,136
10086,114
10087,138
10088,112
10089,114
10090,136
10091,138
10092,118
10093,140
10094,140
10095,147
10096,98
10097,108
10098,108
10099,115
10100,113
10101,137
10102,115
10103,139
10104,113
10105,115
10106,137
10107,139
10108,84
10109,141
10110,141
10111,148
10112,62
10113,38
10114,38
10115,76
10116,38
10117,23
10118,5
10119,22
10120,38
10121,5
10122,23
10123,22
10124,76
10125,22
10126,22
10127,111
10128,63
10129,53
10130,53
10131,27
10132,53
10133,27
10134,72
10135,103
10136,53
10137,72
10138,27
10139,103
10140,27
10141,103
10142,103
10143,117
10144,59
10145,101
10146,26
10147,87
10148,101
10149,135
10150,80
10151,124
10152,26
10153,80
10154,29
10155,88
10156,87
10157,124
10158,88
10159,125
10160,60
10161,102
10162,27
10163,105
10164,102
10165,137
10166,103
10167,139
10168,27
10169,103
10170,30
10171,31
10172,105
10173,139
10174,31
10175,142
10176,59
10177,26
10178,101
10179,87
10180,26
10181,29
10182,80
10183,88
10184,101
10185,80
10186,135
10187,124
10188,87
10189,88
10190,124
10191,125
10192,60
10193,27
10194,102
10195,105
10196,27
10197,30
10198,103
10199,31
10200,102
10201,103
10202,137
10203,139
10204,105
10205,31
10206,139
10207,142
10208,132
10209,136
10210,136
10211,140
10212,136
10213,145
10214,138
10215,147
10216,136
10217,138
10218,145
10219,147
10220,140
10221,147
10222,147
10223,151
10224,133
10225,137
10226,137
10227,141
10228,137
10229,146
10230,139
10231,148
10232,137
10233,139
10234,146
10235,148
10236,141
10237,148
10238,148
10239,152
10240,1
10241,8
10242,8
10243,65
10244,2
10245,7
10246,6
10247,66
10248,2
10249,6
10250,7
10251,66
10252,0
10253,10
10254,10
10255,55
10256,43
10257,50
10258,50
10259,79
10260,6
10261,66
10262,11
10263,93
10264,6
10265,11
10266,66
10267,93
10268,10
10269,55
10270,55
10271,98
10272,8
10273,12
10274,44
10275,69
10276,7
10277,24
10278,4
10279,40
10280,6
10281,11
10282,4
10283,71
10284,10
10285,21
10286,68
10287,57
10288,6
10289,52
10290,4
10291,40
10292,4
10293,40
10294,14
10295,100
10296,9
10297,37
10298,68
10299,57
10300,68
10301,57
10302,16
10303,108
10304,8
10305,44
10306,12
10307,69
10308,6
10309,4
10310,11
10311,71
10312,7
10313,4
10314,24
10315,40
10316,10
10317,68
10318,21
10319,57
10320,6
10321,4
10322,52
10323,40
10324,9
10325,68
10326,37
10327,57
10328,4
10329,14
10330,40
10331,100
10332,68
10333,16
10334,57
10335,108
10336,65
10337,69
10338,69
10339,75
10340,66
10341,40
10342,71
10343,82
10344,66
10345,71
10346,40
10347,82
10348,55
10349,57
10350,57
10351,83
10352,10
10353,38
10354,38
10355,26
10356,68
10357,56
10358,5
10359,80
10360,68
10361,5
10362,56
10363,80
10364,16
10365,95
10366,95
10367,115
10368,48
10369,65
10370,65
10371,90
10372,0
10373,62
10374,10
10375,86
10376,0
10377,10
10378,62
10379,86
10380,49
10381,63
10382,63
10383,60
10384,51
10385,79
10386,79
10387,127
10388,10
10389,86
10390,21
10391,122
10392,10
10393,21
10394,86
10395,122
10396,63
10397,60
10398,60
10399,133
10400,65
10401,54
10402,69
10403,94
10404,62
10405,59
10406,38
10407,101
10408,10
10409,55
10410,38
10411,91
10412,63
10413,60
10414,53
10415,102
10416,66
10417,81
10418,40
10419,129
10420,38
10421,101
10422,23
10423,135
10424,68
10425,57
10426,56
10427,123
10428,53
10429,102
10430,27
10431,137
10432,65
10433,69
10434,54
10435,94
10436,10
10437,38
10438,55
10439,91
10440,62
10441,38
10442,59
10443,101
10444,63
10445,53
10446,60
10447,102
10448,66
10449,40
10450,81
10451,129
10452,68
10453,56
10454,57
10455,123
10456,38
10457,23
10458,101
10459,135
10460,53
10461,27
10462,102
10463,137
10464,90
10465,94
10466,94
10467,112
10468,86
10469,101
10470,91
10471,114
10472,86
10473,91
10474,101
10475,114
10476,60
10477,102
10478,102
10479,116
10480,86
10481,101
10482,101
10483,136
10484,56
10485,104
10486,80
10487,138
10488,56
10489,80
10490,104
10491,138
10492,27
10493,105
10494,105
10495,141
10496,43
10497,6
10498,6
10499,10
10500,6
10501,4
10502,9
10503,68
10504,6
10505,9
10506,4
10507,68
10508,10
10509,68
10510,68
10511,16
10512,46
10513,11
10514,11
10515,21
10516,11
10517,71
10518,37
10519,57
10520,11
10521,37
10522,71
10523,57
10524,21
10525,57
10526,57
10527,108
10528,50
10529,52
10530,4
10531,38
10532,66
10533,40
10534,68
10535,56
10536,11
10537,37
10538,14
10539,5
10540,55
10541,57
10542,16
10543,95
10544,11
10545,18
10546,14
10547,23
10548,71
10549,82
10550,5
10551,80
10552,37
10553,19
10554,5
10555,22
10556,57
10557,83
10558,95
10559,115
10560,50
10561,4
10562,52
10563,38
10564,11
10565,14
10566,37
10567,5
10568,66
10569,68
10570,40
10571,56
10572,55
10573,16
10574,57
10575,95
10576,11
10577,14
10578,18
10579,23
10580,37
10581,5
10582,19
10583,22
10584,71
10585,5
10586,82
10587,80
10588,57
10589,95
10590,83
10591,115
10592,79
10593,40
10594,40
10595,26
10596,93
10597,100
10598,57
10599,80
10600,93
10601,57
10602,100
10603,80
10604,98
10605,108
10606,108
10607,115
10608,21
10609,23
10610,23
10611,29
10612,57
10613,80
10614,22
10615,88
10616,57
10617,22
10618,80
10619,88
10620,108
10621,115
10622,115
10623,119
10624,51
10625,66
10626,66
10627,86
10628,10
10629,38
10630,68
10631,56
10632,10
10633,68
10634,38
10635,56
10636,63
10637,53
10638,53
10639,27
10640,74
10641,93
10642,93
10643,122
10644,55
10645,91
10646,57
10647,123
10648,55
10649,57
10650,91
10651,123
10652,60
10653,102
10654,102
10655,137
10656,79
10657,81
10658,40
10659,101
10660,86
10661,101
10662,56
10663,104
10664,21
10665,57
10666,23
10667,80
10668,60
10669,102
10670,27
10671,105
10672,93
10673,110
10674,100
10675,135
10676,91
10677,114
10678,80
10679,138
10680,57
10681,83
10682,80
10683,124
10684,102
10685,116
10686,105
10687,141
10688,79
10689,40
10690,81
10691,101
10692,21
10693,23
10694,57
10695,80
10696,86
10697,56
10698,101
10699,104
10700,60
10701,27
10702,102
10703,105
10704,93
10705,100
10706,110
10707,135
10708,57
10709,80
10710,83
10711,124
10712,91
10713,80
10714,114
10715,138
10716,102
10717,105
10718,116
10719,141
10720,127
10721,129
10722,129
10723,136
10724,122
10725,135
10726,123
10727,138
10728,122
10729,123
10730,135
10731,138
10732,133
10733,137
10734,137
10735,141
10736,122
10737,135
10738,135
10739,145
10740,123
10741,138
10742,124
10743,147
10744,123
10745,124
10746,138
10747,147
10748,137
10749,141
10750,141
10751,150
10752,35
10753,67
10754,12
10755,54
10756,36
10757,58
10758,52
10759,81
10760,7
10761,66
10762,13
10763,15
10764,62
10765,86
10766,38
10767,91
10768,50
10769,70
10770,52
10771,81
10772,52
10773,81
10774,18
10775,110
10776,4
10777,71
10778,38
10779,91
10780,38
10781,91
10782,76
10783,113
10784,67
10785,92
10786,69
10787,94
10788,58
10789,128
10790,40
10791,129
10792,66
10793,93
10794,38
10795,91
10796,86
10797,122
10798,56
10799,123
10800,66
10801,81
10802,38
10803,101
10804,40
10805,129
10806,23
10807,135
10808,68
10809,57
10810,53
10811,102
10812,56
10813,123
10814,27
10815,137
10816,12
10817,69
10818,17
10819,75
10820,52
10821,40
10822,18
10823,82
10824,13
10825,38
10826,25
10827,26
10828,38
10829,56
10830,23
10831,80
10832,11
10833,71
10834,18
10835,82
10836,37
10837,57
10838,19
10839,83
10840,14
10841,5
10842,23
10843,80
10844,5
10845,95
10846,22
10847,115
10848,54
10849,94
10850,75
10851,96
10852,81
10853,129
10854,82
10855,131
10856,15
10857,91
10858,26
10859,87
10860,91
10861,123
10862,80
10863,124
10864,55
10865,91
10866,76
10867,87
10868,57
10869,123
10870,22
10871,124
10872,16
10873,95
10874,27
10875,105
10876,95
10877,130
10878,103
10879,139
10880,65
10881,54
10882,69
10883,94
10884,62
10885,59
10886,38
10887,101
10888,10
10889,55
10890,38
10891,91
10892,63
10893,60
10894,53
10895,102
10896,66
10897,81
10898,40
10899,129
10900,38
10901,101
10902,23
10903,135
10904,68
10905,57
10906,56
10907,123
10908,53
10909,102
10910,27
10911,137
10912,54
10913,97
10914,75
10915,112
10916,59
10917,132
10918,26
10919,136
10920,55
10921,98
10922,76
10923,113
10924,60
10925,133
10926,27
10927,137
10928,15
10929,107
10930,26
10931,136
10932,26
10933,136
10934,29
10935,145
10936,16
10937,108
10938,27
10939,137
10940,27
10941,137
10942,30
10943,146
10944,69
10945,75
10946,75
10947,96
10948,38
10949,26
10950,76
10951,87
10952,38
10953,76
10954,26
10955,87
10956,53
10957,27
10958,27
10959,105
10960,71
10961,82
10962,82
10963,131
10964,5
10965,80
10966,22
10967,124
10968,5
10969,22
10970,80
10971,124
10972,72
10973,103
10974,103
10975,139
10976,94
10977,112
10978,96
10979,118
10980,101
10981,136
10982,87
10983,140
10984,91
10985,113
10986,87
10987,84
10988,102
10989,137
10990,105
10991,141
10992,91
10993,114
10994,87
10995,140
10996,80
10997,138
10998,88
10999,147
11000,95
11001,115
11002,105
11003,141
11004,103
11005,139
11006,31
11007,148
11008,50
11009,66
11010,11
11011,55
11012,52
11013,40
11014,37
11015,57
11016,4
11017,68
11018,14
11019,16
11020,38
11021,56
11022,5
11023,95
11024,11
11025,71
11026,37
11027,57
11028,18
11029,82
11030,19
11031,83
11032,14
11033,5
11034,5
11035,95
11036,23
11037,80
11038,22
11039,115
11040,70
11041,81
11042,71
11043,91
11044,81
11045,129
11046,57
11047,123
11048,71
11049,57
11050,5
11051,95
11052,91
11053,123
11054,95
11055,130
11056,71
11057,82
11058,5
11059,80
11060,82
11061,131
11062,22
11063,124
11064,5
11065,22
11066,72
11067,103
11068,80
11069,124
11070,103
11071,139
11072,52
11073,38
11074,18
11075,76
11076,18
11077,23
11078,19
11079,22
11080,38
11081,53
11082,23
11083,27
11084,76
11085,27
11086,22
11087,103
11088,37
11089,5
11090,19
11091,22
11092,19
11093,22
11094,20
11095,111
11096,5
11097,72
11098,22
11099,103
11100,22
11101,103
11102,111
11103,117
11104,81
11105,101
11106,82
11107,87
11108,110
11109,135
11110,83
11111,124
11112,91
11113,102
11114,80
11115,105
11116,113
11117,137
11118,115
11119,139
11120,57
11121,80
11122,22
11123,88
11124,83
11125,124
11126,111
11127,125
11128,95
11129,103
11130,103
11131,31
11132,115
11133,139
11134,117
11135,142
11136,66
11137,15
11138,71
11139,91
11140,38
11141,26
11142,5
11143,80
11144,68
11145,16
11146,5
11147,95
11148,53
11149,27
11150,72
11151,103
11152,55
11153,91
11154,57
11155,123
11156,76
11157,87
11158,22
11159,124
11160,16
11161,95
11162,95
11163,130
11164,27
11165,105
11166,103
11167,139
11168,81
11169,107
11170,82
11171,114
11172,101
11173,136
11174,80
11175,138
11176,57
11177,108
11178,22
11179,115
11180,102
11181,137
11182,103
11183,139
11184,91
11185,114
11186,80
11187,138
11188,87
11189,140
11190,88
11191,147
11192,95
11193,115
11194,103
11195,139
11196,105
11197,141
11198,31
11199,148
11200,40
11201,26
11202,82
11203,87
11204,23
11205,29
11206,22
11207,88
11208,56
11209,27
11210,80
11211,105
11212,27
11213,30
11214,103
11215,31
11216,57
11217,80
11218,83
11219,124
11220,22
11221,88
11222,111
11223,125
11224,95
11225,103
11226,115
11227,139
11228,103
11229,31
11230,117
11231,142
11232,129
11233,136
11234,131
11235,140
11236,135
11237,145
11238,124
11239,147
11240,123
11241,137
11242,124
11243,141
11244,137
11245,146
11246,139
11247,148
11248,123
11249,138
11250,124
11251,147
11252,124
11253,147
11254,125
11255,151
11256,130
11257,139
11258,139
11259,148
11260,139
11261,148
11262,142
11263,152
11264,35
11265,12
11266,67
11267,54
11268,7
11269,13
11270,66
11271,15
11272,36
11273,52
11274,58
11275,81
11276,62
11277,38
11278,86
11279,91
11280,50
11281,52
11282,70
11283,81
11284,4
11285,38
11286,71
11287,91
11288,52
11289,18
11290,81
11291,110
11292,38
11293,76
11294,91
11295,113
11296,12
11297,17
11298,69
11299,75
11300,13
11301,25
11302,38
11303,26
11304,52
11305,18
11306,40
11307,82
11308,38
11309,23
11310,56
11311,80
11312,11
11313,18
11314,71
11315,82
11316,14
11317,23
11318,5
11319,80
11320,37
11321,19
11322,57
11323,83
11324,5
11325,22
11326,95
11327,115
11328,67
11329,69
11330,92
11331,94
11332,66
11333,38
11334,93
11335,91
11336,58
11337,40
11338,128
11339,129
11340,86
11341,56
11342,122
11343,123
11344,66
11345,38
11346,81
11347,101
11348,68
11349,53
11350,57
11351,102
11352,40
11353,23
11354,129
11355,135
11356,56
11357,27
11358,123
11359,137
11360,54
11361,75
11362,94
11363,96
11364,15
11365,26
11366,91
11367,87
11368,81
11369,82
11370,129
11371,131
11372,91
11373,80
11374,123
11375,124
11376,55
11377,76
11378,91
11379,87
11380,16
11381,27
11382,95
11383,105
11384,57
11385,22
11386,123
11387,124
11388,95
11389,103
11390,130
11391,139
11392,65
11393,69
11394,54
11395,94
11396,10
11397,38
11398,55
11399,91
11400,62
11401,38
11402,59
11403,101
11404,63
11405,53
11406,60
11407,102
11408,66
11409,40
11410,81
11411,129
11412,68
11413,56
11414,57
11415,123
11416,38
11417,23
11418,101
11419,135
11420,53
11421,27
11422,102
11423,137
11424,69
11425,75
11426,75
11427,96
11428,38
11429,26
11430,76
11431,87
11432,38
11433,76
11434,26
11435,87
11436,53
11437,27
11438,27
11439,105
11440,71
11441,82
11442,82
11443,131
11444,5
11445,80
11446,22
11447,124
11448,5
11449,22
11450,80
11451,124
11452,72
11453,103
11454,103
11455,139
11456,54
11457,75
11458,97
11459,112
11460,55
11461,76
11462,98
11463,113
11464,59
11465,26
11466,132
11467,136
11468,60
11469,27
11470,133
11471,137
11472,15
11473,26
11474,107
11475,136
11476,16
11477,27
11478,108
11479,137
11480,26
11481,29
11482,136
11483,145
11484,27
11485,30
11486,137
11487,146
11488,94
11489,96
11490,112
11491,118
11492,91
11493,87
11494,113
11495,84
11496,101
11497,87
11498,136
11499,140
11500,102
11501,105
11502,137
11503,141
11504,91
11505,87
11506,114
11507,140
11508,95
11509,105
11510,115
11511,141
11512,80
11513,88
11514,138
11515,147
11516,103
11517,31
11518,139
11519,148
11520,50
11521,11
11522,66
11523,55
11524,4
11525,14
11526,68
11527,16
11528,52
11529,37
11530,40
11531,57
11532,38
11533,5
11534,56
11535,95
11536,11
11537,37
11538,71
11539,57
11540,14
11541,5
11542,5
11543,95
11544,18
11545,19
11546,82
11547,83
11548,23
11549,22
11550,80
11551,115
11552,52
11553,18
11554,38
11555,76
11556,38
11557,23
11558,53
11559,27
11560,18
11561,19
11562,23
11563,22
11564,76
11565,22
11566,27
11567,103
11568,37
11569,19
11570,5
11571,22
11572,5
11573,22
11574,72
11575,103
11576,19
11577,20
11578,22
11579,111
11580,22
11581,111
11582,103
11583,117
11584,70
11585,71
11586,81
11587,91
11588,71
11589,5
11590,57
11591,95
11592,81
11593,57
11594,129
11595,123
11596,91
11597,95
11598,123
11599,130
11600,71
11601,5
11602,82
11603,80
11604,5
11605,72
11606,22
11607,103
11608,82
11609,22
11610,131
11611,124
11612,80
11613,103
11614,124
11615,139
11616,81
11617,82
11618,101
11619,87
11620,91
11621,80
11622,102
11623,105
11624,110
11625,83
11626,135
11627,124
11628,113
11629,115
11630,137
11631,139
11632,57
11633,22
11634,80
11635,88
11636,95
11637,103
11638,103
11639,31
11640,83
11641,111
11642,124
11643,125
11644,115
11645,117
11646,139
11647,142
11648,66
11649,71
11650,15
11651,91
11652,68
11653,5
11654,16
11655,95
11656,38
11657,5
11658,26
11659,80
11660,53
11661,72
11662,27
11663,103
11664,55
11665,57
11666,91
11667,123
11668,16
11669,95
11670,95
11671,130
11672,76
11673,22
11674,87
11675,124
11676,27
11677,103
11678,105
11679,139
11680,40
11681,82
11682,26
11683,87
11684,56
11685,80
11686,27
11687,105
11688,23
11689,22
11690,29
11691,88
11692,27
11693,103
11694,30
11695,31
11696,57
11697,83
11698,80
11699,124
11700,95
11701,115
11702,103
11703,139
11704,22
11705,111
11706,88
11707,125
11708,103
11709,117
11710,31
11711,142
11712,81
11713,82
11714,107
11715,114
11716,57
11717,22
11718,108
11719,115
11720,101
11721,80
11722,136
11723,138
11724,102
11725,103
11726,137
11727,139
11728,91
11729,80
11730,114
11731,138
11732,95
11733,103
11734,115
11735,139
11736,87
11737,88
11738,140
11739,147
11740,105
11741,31
11742,141
11743,148
11744,129
11745,131
11746,136
11747,140
11748,123
11749,124
11750,137
11751,141
11752,135
11753,124
11754,145
11755,147
11756,137
11757,139
11758,146
11759,148
11760,123
11761,124
11762,138
11763,147
11764,130
11765,139
11766,139
11767,148
11768,124
11769,125
11770,147
11771,151
11772,139
11773,142
11774,148
11775,152
11776,89
11777,92
11778,92
11779,97
11780,58
11781,99
11782,81
11783,107
11784,58
11785,81
11786,99
11787,107
11788,59
11789,101
11790,101
11791,114
11792,79
11793,81
11794,81
11795,107
11796,40
11797,101
11798,82
11799,114
11800,40
11801,82
11802,101
11803,114
11804,26
11805,87
11806,87
11807,84
11808,92
11809,109
11810,94
11811,112
11812,99
11813,134
11814,101
11815,136
11816,81
11817,110
11818,101
11819,114
11820,101
11821,135
11822,104
11823,138
11824,93
11825,110
11826,91
11827,114
11828,100
11829,135
11830,80
11831,138
11832,57
11833,83
11834,102
11835,116
11836,80
11837,124
11838,105
11839,141
11840,92
11841,94
11842,109
11843,112
11844,81
11845,101
11846,110
11847,114
11848,99
11849,101
11850,134
11851,136
11852,101
11853,104
11854,135
11855,138
11856,93
11857,91
11858,110
11859,114
11860,57
11861,102
11862,83
11863,116
11864,100
11865,80
11866,135
11867,138
11868,80
11869,105
11870,124
11871,141
11872,97
11873,112
11874,112
11875,118
11876,107
11877,136
11878,114
11879,140
11880,107
11881,114
11882,136
11883,140
11884,114
11885,138
11886,138
11887,147
11888,98
11889,113
11890,113
11891,84
11892,108
11893,137
11894,115
11895,141
11896,108
11897,115
11898,137
11899,141
11900,115
11901,139
11902,139
11903,148
11904,90
11905,94
11906,94
11907,112
11908,86
11909,101
11910,91
11911,114
11912,86
11913,91
11914,101
11915,114
11916,60
11917,102
11918,102
11919,116
11920,86
11921,101
11922,101
11923,136
11924,56
11925,104
11926,80
11927,138
11928,56
11929,80
11930,104
11931,138
11932,27
11933,105
11934,105
11935,141
11936,94
11937,112
11938,96
11939,118
11940,101
11941,136
11942,87
11943,140
11944,91
11945,113
11946,87
11947,84
11948,102
11949,137
11950,105
11951,141
11952,91
11953,114
11954,87
11955,140
11956,80
11957,138
11958,88
11959,147
11960,95
11961,115
11962,105
11963,141
11964,103
11965,139
11966,31
11967,148
11968,94
11969,96
11970,112
11971,118
11972,91
11973,87
11974,113
11975,84
11976,101
11977,87
11978,136
11979,140
11980,102
11981,105
11982,137
11983,141
11984,91
11985,87
11986,114
11987,140
11988,95
11989,105
11990,115
11991,141
11992,80
11993,88
11994,138
11995,147
11996,103
11997,31
11998,139
11999,148
12000,112
12001,118
12002,118
12003,120
12004,114
12005,140
12006,84
12007,143
12008,114
12009,84
12010,140
12011,143
12012,116
12013,141
12014,141
12015,150
12016,113
12017,84
12018,84
12019,143
12020,115
12021,141
12022,119
12023,150
12024,115
12025,119
12026,141
12027,150
12028,117
12029,142
12030,142
12031,152
12032,79
12033,93
12034,93
12035,98
12036,40
12037,100
12038,57
12039,108
12040,40
12041,57
12042,100
12043,108
12044,26
12045,80
12046,80
12047,115
12048,21
12049,57
12050,57
12051,108
12052,23
12053,80
12054,22
12055,115
12056,23
12057,22
12058,80
12059,115
12060,29
12061,88
12062,88
12063,119
12064,81
12065,110
12066,91
12067,113
12068,101
12069,135
12070,102
12071,137
12072,82
12073,83
12074,80
12075,115
12076,87
12077,124
12078,105
12079,139
12080,57
12081,83
12082,95
12083,115
12084,80
12085,124
12086,103
12087,139
12088,22
12089,111
12090,103
12091,117
12092,88
12093,125
12094,31
12095,142
12096,81
12097,91
12098,110
12099,113
12100,82
12101,80
12102,83
12103,115
12104,101
12105,102
12106,135
12107,137
12108,87
12109,105
12110,124
12111,139
12112,57
12113,95
12114,83
12115,115
12116,22
12117,103
12118,111
12119,117
12120,80
12121,103
12122,124
12123,139
12124,88
12125,31
12126,125
12127,142
12128,107
12129,114
12130,114
12131,84
12132,114
12133,138
12134,116
12135,141
12136,114
12137,116
12138,138
12139,141
12140,84
12141,141
12142,141
12143,148
12144,108
12145,115
12146,115
12147,119
12148,115
12149,139
12150,117
12151,142
12152,115
12153,117
12154,139
12155,142
12156,119
12157,142
12158,142
12159,149
12160,86
12161,91
12162,91
12163,113
12164,56
12165,80
12166,95
12167,115
12168,56
12169,95
12170,80
12171,115
12172,27
12173,103
12174,103
12175,117
12176,60
12177,102
12178,102
12179,137
12180,27
12181,105
12182,103
12183,139
12184,27
12185,103
12186,105
12187,139
12188,30
12189,31
12190,31
12191,142
12192,101
12193,114
12194,87
12195,84
12196,104
12197,138
12198,105
12199,141
12200,80
12201,115
12202,88
12203,119
12204,105
12205,139
12206,31
12207,142
12208,102
12209,116
12210,105
12211,141
12212,105
12213,141
12214,31
12215,148
12216,103
12217,117
12218,31
12219,142
12220,31
12221,142
12222,106
12223,149
12224,101
12225,87
12226,114
12227,84
12228,80
12229,88
12230,115
12231,119
12232,104
12233,105
12234,138
12235,141
12236,105
12237,31
12238,139
12239,142
12240,102
12241,105
12242,116
12243,141
12244,103
12245,31
12246,117
12247,142
12248,105
12249,31
12250,141
12251,148
12252,31
12253,106
12254,142
12255,149
12256,136
12257,140
12258,140
12259,143
12260,138
12261,147
12262,141
12263,150
12264,138
12265,141
12266,147
12267,150
12268,141
12269,148
12270,148
12271,152
12272,137
12273,141
12274,141
12275,150
12276,139
12277,148
12278,142
12279,152
12280,139
12281,142
12282,148
12283,152
12284,142
12285,149
12286,149
12287,153
12288,1
12289,2
12290,2
12291,0
12292,8
12293,7
12294,6
12295,10
12296,8
12297,6
12298,7
12299,10
12300,65
12301,66
12302,66
12303,55
12304,43
12305,6
12306,6
12307,10
12308,50
12309,66
12310,11
12311,55
12312,50
12313,11
12314,66
12315,55
12316,79
12317,93
12318,93
12319,98
12320,8
12321,7
12322,6
12323,10
12324,12
12325,24
12326,11
12327,21
12328,44
12329,4
12330,4
12331,68
12332,69
12333,40
12334,71
12335,57
12336,6
12337,4
12338,9
12339,68
12340,52
12341,40
12342,37
12343,57
12344,4
12345,14
12346,68
12347,16
12348,40
12349,100
12350,57
12351,108
12352,8
12353,6
12354,7
12355,10
12356,44
12357,4
12358,4
12359,68
12360,12
12361,11
12362,24
12363,21
12364,69
12365,71
12366,40
12367,57
12368,6
12369,9
12370,4
12371,68
12372,4
12373,68
12374,14
